original.id,Protein,KO.number,uniprot.gene.id,gene.id,gene.name
sp|Q47UV6|RL1_COLP3,Q47UV6,K02863,rplA,RP-L1, large subunit ribosomal protein L1
sp|Q47UV7|RL10_COLP3,Q47UV7,K02864,rplJ,RP-L10, large subunit ribosomal protein L10
sp|Q47UV5|RL11_COLP3,Q47UV5,K02867,rplK,RP-L11, large subunit ribosomal protein L11
sp|Q47VT1|RL13_COLP3,Q47VT1,K02871,rplM,RP-L13, large subunit ribosomal protein L13
sp|Q489A3|RL14_COLP3,Q489A3,K02874,rplN,RP-L14, large subunit ribosomal protein L14
sp|Q488Z4|RL15_COLP3,Q488Z4,K02876,rplO,RP-L15, large subunit ribosomal protein L15
sp|Q488A0|RL16_COLP3,Q488A0,K02878,rplP,RP-L16, large subunit ribosomal protein L16
sp|Q488Y7|RL17_COLP3,Q488Y7,K02879,rplQ,RP-L17, large subunit ribosomal protein L17
sp|Q488Z7|RL18_COLP3,Q488Z7,K02881,rplR,RP-L18, large subunit ribosomal protein L18
sp|Q47WV1|RL19_COLP3,Q47WV1,K02884,rplS,RP-L19, large subunit ribosomal protein L19
sp|Q487Z6|RL2_COLP3,Q487Z6,K02886,rplB,RP-L2, large subunit ribosomal protein L2
sp|Q480B2|RL20_COLP3,Q480B2,K02887,rplT,RP-L20, large subunit ribosomal protein L20
sp|Q47VL2|RL21_COLP3,Q47VL2,K02888,rplU,RP-L21, large subunit ribosomal protein L21
sp|Q487Z8|RL22_COLP3,Q487Z8,K02890,rplV,RP-L22, large subunit ribosomal protein L22
sp|Q487Z5|RL23_COLP3,Q487Z5,K02892,rplW,RP-L23, large subunit ribosomal protein L23
sp|Q489A2|RL24_COLP3,Q489A2,K02895,rplX,RP-L24, large subunit ribosomal protein L24
sp|Q47Y88|RL25_COLP3,Q47Y88,K02897,rplY,RP-L25, large subunit ribosomal protein L25
sp|Q47VL3|RL27_COLP3,Q47VL3,K02899,rpmA,RP-L27, large subunit ribosomal protein L27
sp|Q48AD7|RL28_COLP3,Q48AD7,K02902,rpmB,RP-L28, large subunit ribosomal protein L28
sp|Q488A1|RL29_COLP3,Q488A1,K02904,rpmC,RP-L29, large subunit ribosomal protein L29
sp|Q487Z3|RL3_COLP3,Q487Z3,K02906,rplC,RP-L3, large subunit ribosomal protein L3
sp|Q488Z5|RL30_COLP3,Q488Z5,K02907,rpmD,RP-L30, large subunit ribosomal protein L30
sp|Q47W08|RL31_COLP3,Q47W08,K02909,rpmE,RP-L31, large subunit ribosomal protein L31
sp|Q482K3|RL32_COLP3,Q482K3,K02911,rpmF,RP-L32, large subunit ribosomal protein L32
sp|Q48AD6|RL33_COLP3,Q48AD6,K02913,rpmG,RP-L33, large subunit ribosomal protein L33
sp|Q47U32|RL34_COLP3,Q47U32,K02914,rpmH,RP-L34, large subunit ribosomal protein L34
sp|Q480B1|RL35_COLP3,Q480B1,K02916,rpmI,RP-L35, large subunit ribosomal protein L35
sp|Q488Z2|RL36_COLP3,Q488Z2,K02919,rpmJ,RP-L36, large subunit ribosomal protein L36
sp|Q487Z4|RL4_COLP3,Q487Z4,K02926,rplD,RP-L4, large subunit ribosomal protein L4
sp|Q489A1|RL5_COLP3,Q489A1,K02931,rplE,RP-L5, large subunit ribosomal protein L5
sp|Q488Z8|RL6_COLP3,Q488Z8,K02933,rplF,RP-L6, large subunit ribosomal protein L6
sp|Q47UV8|RL7_COLP3,Q47UV8,K02935,rplL,RP-L7, large subunit ribosomal protein L7/L12
sp|Q489T8|RL9_COLP3,Q489T8,K02939,rplI,RP-L9, large subunit ribosomal protein L9
tr|Q482G3|Q482G3_COLP3,Q482G3,K02945,rpsA,RP-S1, small subunit ribosomal protein S1
sp|Q487Z2|RS10_COLP3,Q487Z2,K02946,rpsJ,RP-S10, small subunit ribosomal protein S10
sp|Q488Z0|RS11_COLP3,Q488Z0,K02948,rpsK,RP-S11, small subunit ribosomal protein S11
sp|Q47UW1|RS12_COLP3,Q47UW1,K02950,rpsL,RP-S12, small subunit ribosomal protein S12
sp|Q488Z1|RS13_COLP3,Q488Z1,K02952,rpsM,RP-S13, small subunit ribosomal protein S13
sp|Q489A0|RS14_COLP3,Q489A0,K02954,rpoC,RP-S14, small subunit ribosomal protein S14
sp|Q482T6|RS15_COLP3,Q482T6,K02956,rpsO,RP-S15, small subunit ribosomal protein S15
sp|Q47WU8|RS16_COLP3,Q47WU8,K02959,rpsP,RP-S16, small subunit ribosomal protein S16
sp|Q488A2|RS17_COLP3,Q488A2,K02961,rpsN,RP-S17, small subunit ribosomal protein S17
sp|Q489T9|RS18_COLP3,Q489T9,K02963,rpsR,RP-S18, small subunit ribosomal protein S18
sp|Q487Z7|RS19_COLP3,Q487Z7,K02965,rpsS,RP-S19, small subunit ribosomal protein S19
sp|Q485H0|RS2_COLP3,Q485H0,K02967,rpsB,RP-S2, small subunit ribosomal protein S2
sp|Q486U3|RS20_COLP3,Q486U3,K02968,rpsT,RP-S20, small subunit ribosomal protein S20
sp|Q47W36|RS21_COLP3,Q47W36,K02970,rpsU,RP-S21, small subunit ribosomal protein S21
sp|Q487Z9|RS3_COLP3,Q487Z9,K02982,rpsC,RP-S3, small subunit ribosomal protein S3
sp|Q488Y9|RS4_COLP3,Q488Y9,K02986,rpsD,RP-S4, small subunit ribosomal protein S4
sp|Q488Z6|RS5_COLP3,Q488Z6,K02988,rpsE,RP-S5, small subunit ribosomal protein S5
sp|Q489U1|RS6_COLP3,Q489U1,K02990,rpsF,RP-S6, small subunit ribosomal protein S6
sp|Q47UW2|RS7_COLP3,Q47UW2,K02992,rpsG,RP-S7, small subunit ribosomal protein S7
sp|Q488Z9|RS8_COLP3,Q488Z9,K02994,rpsH,RP-S8, small subunit ribosomal protein S8
sp|Q47VT2|RS9_COLP3,Q47VT2,K02996,rpsI,RP-S9, small subunit ribosomal protein S9
tr|Q489M7|Q489M7_COLP3,Q489M7,K01783,rpe,rpe, ribulose-phosphate 3-epimerase [EC:5.1.3.1]
sp|Q48AN3|RNPH_COLP3,Q48AN3,K00989,rph,rph, ribonuclease PH [EC:2.7.7.56]
sp|Q485H8|RPIA_COLP3,Q485H8,K01807,rpiA,rpiA, ribose 5-phosphate isomerase A [EC:5.3.1.6]
sp|Q488Y8|RPOA_COLP3,Q488Y8,K03040,rpoA,rpoA, DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6]
sp|Q47UV9|RPOB_COLP3,Q47UV9,K03043,rpoB,rpoB, DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]
sp|Q47UW0|RPOC_COLP3,Q47UW0,K03046,hisS,rpoC, DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]
tr|Q47W39|Q47W39_COLP3,Q47W39,K03086,rpoD,rpoD, RNA polymerase primary sigma factor
tr|Q487Q4|Q487Q4_COLP3,Q487Q4,K03088,CPS_0962,rpoE," RNA polymerase sigma-70 factor, ECF subfamily"
tr|Q47WN8|Q47WN8_COLP3,Q47WN8,K03088,rpoE,rpoE," RNA polymerase sigma-70 factor, ECF subfamily"
tr|Q48AI4|Q48AI4_COLP3,Q48AI4,K03089,rpoH,rpoH, RNA polymerase sigma-32 factor
tr|Q47VI1|Q47VI1_COLP3,Q47VI1,K03092,rpoN,rpoN, RNA polymerase sigma-54 factor
tr|Q487E2|Q487E2_COLP3,Q487E2,K03087,rpoS,rpoS, RNA polymerase nonessential primary-like sigma factor
sp|Q47UB2|RPOZ_COLP3,Q47UB2,K03060,rpoZ,rpoZ, DNA-directed RNA polymerase subunit omega [EC:2.7.7.6]
tr|Q489G8|Q489G8_COLP3,Q489G8,K02553,CPS_0538,rraA, regulator of ribonuclease activity A
sp|Q47VZ9|RRAA_COLP3,Q47VZ9,K02553,rraA,rraA, regulator of ribonuclease activity A
sp|Q487J9|RRAB_COLP3,Q487J9,K09893,rraB,rraB, regulator of ribonuclease activity B
tr|Q47WN9|Q47WN9_COLP3,Q47WN9,K03597,rseA,rseA, sigma-E factor negative regulatory protein RseA
tr|Q47WP0|Q47WP0_COLP3,Q47WP0,K03598,rseB,rseB, sigma-E factor negative regulatory protein RseB
tr|Q47WP1|Q47WP1_COLP3,Q47WP1,K03803,rseC,rseC, sigma-E factor negative regulatory protein RseC
tr|Q485G3|Q485G3_COLP3,Q485G3,K11749,ecfE,rseP, regulator of sigma E protease [EC:3.4.24.-]
tr|Q47VZ3|Q47VZ3_COLP3,Q47VZ3,K06949,rsgA,rsgA, ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100]
tr|Q48AT0|Q48AT0_COLP3,Q48AT0,K03500,sun,rsmB, 16S rRNA (cytosine967-C5)-methyltransferase [EC:2.1.1.176]
sp|Q47VN0|RSMC_COLP3,Q47VN0,K00564,rsmC,rsmC, 16S rRNA (guanine1207-N2)-methyltransferase [EC:2.1.1.172]
tr|Q48AI9|Q48AI9_COLP3,Q48AI9,K08316,CPS_0156,rsmD, 16S rRNA (guanine966-N2)-methyltransferase [EC:2.1.1.171]
tr|Q486L8|Q486L8_COLP3,Q486L8,K09761,CPS_1254,rsmE, 16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]
tr|Q47VU3|Q47VU3_COLP3,Q47VU3,K07056,rsmI,rsmI, 16S rRNA (cytidine1402-2'-O)-methyltransferase [EC:2.1.1.198]
sp|Q48AK7|RSMJ_COLP3,Q48AK7,K15984,rsmJ,rsmJ, 16S rRNA (guanine1516-N2)-methyltransferase [EC:2.1.1.242]
tr|Q47ZK7|Q47ZK7_COLP3,Q47ZK7,K07661,CPS_3065,rstA," two-component system, OmpR family, response regulator RstA"
tr|Q487X9|Q487X9_COLP3,Q487X9,K07467,CPS_0367,rstA1, phage replication initiation protein
tr|Q483A6|Q483A6_COLP3,Q483A6,K06183,rsuA,rsuA, 16S rRNA pseudouridine516 synthase [EC:5.4.99.19]
tr|Q47VW0|Q47VW0_COLP3,Q47VW0,K06183,CPS_4413,rsuA, 16S rRNA pseudouridine516 synthase [EC:5.4.99.19]
sp|Q47WQ1|RLMD_COLP3,Q47WQ1,K03215,rlmD,rumA, 23S rRNA (uracil1939-C5)-methyltransferase [EC:2.1.1.190]
tr|Q483S1|Q483S1_COLP3,Q483S1,K09017,CPS_1965,rutR, TetR/AcrR family transcriptional regulator
tr|Q47UK7|Q47UK7_COLP3,Q47UK7,K09017,CPS_4876,rutR, TetR/AcrR family transcriptional regulator
tr|Q47WV4|Q47WV4_COLP3,Q47WV4,K09017,CPS_4062,rutR, TetR/AcrR family transcriptional regulator
sp|Q483C5|RUVA_COLP3,Q483C5,K03550,ruvA,ruvA, holliday junction DNA helicase RuvA [EC:3.6.4.12]
sp|Q483C4|RUVB_COLP3,Q483C4,K03551,ruvB,ruvB, holliday junction DNA helicase RuvB [EC:3.6.4.12]
sp|Q483C6|RUVC_COLP3,Q483C6,K01159,ruvC,ruvC, crossover junction endodeoxyribonuclease RuvC [EC:3.1.22.4]
sp|Q486M1|YQGF_COLP3,Q486M1,K07447,CPS_1251,ruvX, putative holliday junction resolvase [EC:3.1.-.-]
tr|Q485G2|Q485G2_COLP3,Q485G2,K07277,bamA,SAM50, outer membrane protein insertion porin family
tr|Q47XM8|Q47XM8_COLP3,Q47XM8,K19226,sapA,sapA, cationic peptide transport system substrate-binding protein
tr|Q47XM7|Q47XM7_COLP3,Q47XM7,K19227,sapB,sapB, cationic peptide transport system permease protein
tr|Q47XM6|Q47XM6_COLP3,Q47XM6,K19228,sapC,sapC, cationic peptide transport system permease protein
tr|Q47XM5|Q47XM5_COLP3,Q47XM5,K19229,sapD,sapD, cationic peptide transport system ATP-binding protein
tr|Q47XM4|Q47XM4_COLP3,Q47XM4,K19230,sapF,sapF, cationic peptide transport system ATP-binding protein
sp|Q480Q2|SYS_COLP3,Q480Q2,K01875,serS,SARS, seryl-tRNA synthetase [EC:6.1.1.11]
tr|Q483M2|Q483M2_COLP3,Q483M2,K01141,sbcB,sbcB, exodeoxyribonuclease I [EC:3.1.11.1]
tr|Q480G6|Q480G6_COLP3,Q480G6,K03546,sbcC,sbcC, DNA repair protein SbcC/Rad50
tr|Q481I8|Q481I8_COLP3,Q481I8,K03546,CPS_2566,sbcC, DNA repair protein SbcC/Rad50
tr|Q480G5|Q480G5_COLP3,Q480G5,K03547,sbcD,sbcD, DNA repair protein SbcD/Mre11
tr|Q48AB8|Q48AB8_COLP3,Q48AB8,K07152,CPS_0228,SCO1, protein SCO1
tr|Q488U5|Q488U5_COLP3,Q488U5,K08764,CPS_0669,SCP2, sterol carrier protein 2 [EC:2.3.1.176]
tr|Q482S5|Q482S5_COLP3,Q482S5,K00239,sdhA,sdhA," succinate dehydrogenase / fumarate reductase, flavoprotein subunit [EC:1.3.5.1 1.3.5.4]"
tr|Q482S4|Q482S4_COLP3,Q482S4,K00240,sdhB,sdhB," succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]"
tr|Q482S7|Q482S7_COLP3,Q482S7,K00241,sdhC,sdhC," succinate dehydrogenase / fumarate reductase, cytochrome b subunit"
tr|Q482S6|Q482S6_COLP3,Q482S6,K00242,sdhD,sdhD," succinate dehydrogenase / fumarate reductase, membrane anchor subunit"
tr|Q47ZA6|Q47ZA6_COLP3,Q47ZA6,K09858,CPS_3168,CPS_3169,SEC-C motif domain protein
sp|Q47VS0|SECA_COLP3,Q47VS0,K03070,secA,secA, preprotein translocase subunit SecA [EC:7.4.2.8]
sp|Q47VY5|SECB_COLP3,Q47VY5,K03071,secB,secB, preprotein translocase subunit SecB
tr|Q487A0|Q487A0_COLP3,Q487A0,K03072,secD,secD, preprotein translocase subunit SecD
tr|Q47UV0|Q47UV0_COLP3,Q47UV0,K03073,secE,secE, preprotein translocase subunit SecE
tr|Q486Z9|Q486Z9_COLP3,Q486Z9,K03074,secF,secF, preprotein translocase subunit SecF
tr|Q47YJ9|Q47YJ9_COLP3,Q47YJ9,K03075,secG,secG, preprotein translocase subunit SecG
tr|Q488Z3|Q488Z3_COLP3,Q488Z3,K03076,secY,secY, preprotein translocase subunit SecY
sp|Q488J7|SELD_COLP3,Q488J7,K01008,selD,selD," selenide, water dikinase [EC:2.7.9.3]"
sp|Q488J6|SELU_COLP3,Q488J6,K06917,selU,selU, tRNA 2-selenouridine synthase [EC:2.9.1.3]
sp|Q485E3|SEQA_COLP3,Q485E3,K03645,seqA,seqA, negative modulator of initiation of replication
tr|Q485H9|Q485H9_COLP3,Q485H9,K00058,serA,serA, D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]
tr|Q487B4|Q487B4_COLP3,Q487B4,K01079,serB,serB, phosphoserine phosphatase [EC:3.1.3.3]
tr|Q482G6|Q482G6_COLP3,Q482G6,K00831,serC,serC, phosphoserine aminotransferase [EC:2.6.1.52]
tr|Q480E3|Q480E3_COLP3,Q480E3,K14645,CPS_2871,CPS_2871,serine protease [EC:3.4.21.-]
tr|Q488L4|Q488L4_COLP3,Q488L4,K14645,CPS_0751,CPS_0751,serine protease [EC:3.4.21.-]
sp|Q47W67|SFSA_COLP3,Q47W67,K06206,sfsA,sfsA, sugar fermentation stimulation protein A
tr|Q482D3|Q482D3_COLP3,Q482D3,K01565,CPS_2367,SGSH, N-sulfoglucosamine sulfohydrolase [EC:3.10.1.1]
tr|Q47ZB9|Q47ZB9_COLP3,Q47ZB9,K08296,sixA,sixA, phosphohistidine phosphatase [EC:3.1.3.-]
tr|Q483M7|Q483M7_COLP3,Q483M7,K14445,CPS_2009,CPS_2010," solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 2/3/5"
sp|Q48AG4|SLMA_COLP3,Q48AG4,K05501,slmA,slmA, TetR/AcrR family transcriptional regulator
tr|Q486T8|Q486T8_COLP3,Q486T8,K03774,fkbP,slpA, FKBP-type peptidyl-prolyl cis-trans isomerase SlpA [EC:5.2.1.8]
tr|Q48AT7|Q48AT7_COLP3,Q48AT7,K08309,CPS_0011,slt, soluble lytic murein transglycosylase [EC:4.2.2.-]
tr|Q489B9|Q489B9_COLP3,Q489B9,K06077,CPS_0595,slyB, outer membrane lipoprotein SlyB
tr|Q47WN4|Q47WN4_COLP3,Q47WN4,K03775,slyD2,slyD, FKBP-type peptidyl-prolyl cis-trans isomerase SlyD [EC:5.2.1.8]
tr|Q480G8|Q480G8_COLP3,Q480G8,K03775,slyD1,slyD, FKBP-type peptidyl-prolyl cis-trans isomerase SlyD [EC:5.2.1.8]
tr|Q489S1|Q489S1_COLP3,Q489S1,K03745,slyX,slyX, SlyX protein
tr|Q47UG1|Q47UG1_COLP3,Q47UG1,K07394,CPS_4923,CPS_4924,SM-20-related protein
tr|Q48AU6|Q48AU6_COLP3,Q48AU6,K04096,CPS_0022,smf, DNA processing protein
sp|Q48AU5|SMG_COLP3,Q48AU5,K03747,smg,smg, Smg protein
tr|Q487B3|Q487B3_COLP3,Q487B3,K07186,CPS_1108,smp, membrane protein
sp|Q47XH8|SSRP_COLP3,Q47XH8,K03664,sucC,smpB, SsrA-binding protein
tr|Q47YH0|Q47YH0_COLP3,Q47YH0,K04564,sodB,SOD2," superoxide dismutase, Fe-Mn family [EC:1.15.1.1]"
tr|Q489R2|Q489R2_COLP3,Q489R2,K00518,CPS_0444,sodN, nickel superoxide dismutase [EC:1.15.1.1]
tr|Q486S9|Q486S9_COLP3,Q486S9,K04774,sohB,sohB, serine protease SohB [EC:3.4.21.-]
tr|Q47UF5|Q47UF5_COLP3,Q47UF5,K05301,CPS_4929,sorA, sulfite dehydrogenase (cytochrome) subunit A [EC:1.8.2.1]
tr|Q47WX9|Q47WX9_COLP3,Q47WX9,K00302,soxA2,soxA," sarcosine oxidase, subunit alpha [EC:1.5.3.1]"
tr|Q47WY1|Q47WY1_COLP3,Q47WY1,K00303,soxB2,soxB," sarcosine oxidase, subunit beta [EC:1.5.3.1]"
tr|Q47WY0|Q47WY0_COLP3,Q47WY0,K00304,soxD2,soxD," sarcosine oxidase, subunit delta [EC:1.5.3.1]"
tr|Q47WX8|Q47WX8_COLP3,Q47WX8,K00305,soxG2,soxG," sarcosine oxidase, subunit gamma [EC:1.5.3.1]"
tr|Q486S6|Q486S6_COLP3,Q486S6,K01480,CPS_1196,speB, agmatinase [EC:3.5.3.11]
tr|Q488Y4|Q488Y4_COLP3,Q488Y4,K01611,speD,speD, S-adenosylmethionine decarboxylase [EC:4.1.1.50]
tr|Q47W52|Q47W52_COLP3,Q47W52,K00797,CPS_4320,speE, spermidine synthase [EC:2.5.1.16]
tr|Q47WI2|Q47WI2_COLP3,Q47WI2,K00797,speE,speE, spermidine synthase [EC:2.5.1.16]
tr|Q480F5|Q480F5_COLP3,Q480F5,K00797,CPS_2859,speE, spermidine synthase [EC:2.5.1.16]
tr|Q47UB1|Q47UB1_COLP3,Q47UB1,K01139,spoT,spoT," GTP diphosphokinase / guanosine-3',5'-bis(diphosphate) 3'-diphosphatase [EC:2.7.6.5 3.1.7.2]"
tr|Q47YF9|Q47YF9_COLP3,Q47YF9,K06415,CPS_3487,spoVR, stage V sporulation protein R
tr|Q481G9|Q481G9_COLP3,Q481G9,K04773,sppA,sppA, protease IV [EC:3.4.21.-]
tr|Q47V65|Q47V65_COLP3,Q47V65,K12256,CPS_4663,spuC, putrescine---pyruvate transaminase [EC:2.6.1.113]
tr|Q47WS0|Q47WS0_COLP3,Q47WS0,K05590,srmB,srmB, ATP-dependent RNA helicase SrmB [EC:3.6.4.13]
tr|Q47WU4|Q47WU4_COLP3,Q47WU4,K03106,ffh,SRP54, signal recognition particle subunit SRP54 [EC:3.6.5.4]
tr|Q47YR4|Q47YR4_COLP3,Q47YR4,K07284,CPS_3380,srtA, sortase A [EC:3.4.22.70]
tr|Q487T6|Q487T6_COLP3,Q487T6,K03111,ssb,ssb, single-strand DNA-binding protein
tr|Q48AK8|Q48AK8_COLP3,Q48AK8,K03111,CPS_0137,ssb, single-strand DNA-binding protein
tr|Q47VT7|Q47VT7_COLP3,Q47VT7,K03599,sspA,sspA, stringent starvation protein A
tr|Q47VT8|Q47VT8_COLP3,Q47VT8,K03600,sspB,sspB, stringent starvation protein B
sp|Q485F0|SSTT_COLP3,Q485F0,K07862,sthA,sstT, serine/threonine transporter
tr|Q488S9|Q488S9_COLP3,Q488S9,K15553,CPS_0685,ssuA, sulfonate transport system substrate-binding protein
sp|Q48A14|STHA_COLP3,Q48A14,K00322,glyS,sthA, NAD(P) transhydrogenase [EC:1.6.1.1]
sp|Q482S1|SUCC_COLP3,Q482S1,K01903,tolB,sucC, succinyl-CoA synthetase beta subunit [EC:6.2.1.5]
tr|Q482S0|Q482S0_COLP3,Q482S0,K01902,sucD,sucD, succinyl-CoA synthetase alpha subunit [EC:6.2.1.5]
tr|Q482T1|Q482T1_COLP3,Q482T1,K11717,CPS_2211,sufS, cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]
tr|Q47ZZ2|Q47ZZ2_COLP3,Q47ZZ2,K13444,CPS_2927,SUMF1, formylglycine-generating enzyme [EC:1.8.3.7]
sp|Q47VK0|SURA_COLP3,Q47VK0,K03771,surA,surA, peptidyl-prolyl cis-trans isomerase SurA [EC:5.2.1.8]
sp|Q487E6|SURE_COLP3,Q487E6,K03787,smpB,surE, 5'-nucleotidase [EC:3.1.3.5]
tr|Q48AB4|Q48AB4_COLP3,Q48AB4,K14998,CPS_0232,SURF1, surfeit locus 1 family protein
tr|Q47Z08|Q47Z08_COLP3,Q47Z08,K23779,CPS_3286,sutR," XRE family transcriptional regulator, regulator of sulfur utilization"
tr|Q484W4|Q484W4_COLP3,Q484W4,K23779,CPS_1663,sutR," XRE family transcriptional regulator, regulator of sulfur utilization"
sp|Q47YB4|SYDP_COLP3,Q47YB4,K15723,aspS,syd, SecY interacting protein Syd
tr|Q47XY3|Q47XY3_COLP3,Q47XY3,K11991,tadA,tadA, tRNA(adenine34) deaminase [EC:3.5.4.33]
tr|Q482E7|Q482E7_COLP3,Q482E7,K01246,tag,tag, DNA-3-methyladenine glycosylase I [EC:3.2.2.20]
tr|Q481M1|Q481M1_COLP3,Q481M1,K07278,CPS_2533,tamA, translocation and assembly module TamA
tr|Q481M2|Q481M2_COLP3,Q481M2,K09800,CPS_2532,tamB, translocation and assembly module TamB
sp|Q480A9|SYT_COLP3,Q480A9,K01868,thrS,TARS, threonyl-tRNA synthetase [EC:6.1.1.3]
tr|Q47ZM6|Q47ZM6_COLP3,Q47ZM6,K03116,tatA,tatA, sec-independent protein translocase protein TatA
tr|Q48AI2|Q48AI2_COLP3,Q48AI2,K03116,tatA,tatA, sec-independent protein translocase protein TatA
tr|Q48AI1|Q48AI1_COLP3,Q48AI1,K03117,tatB,tatB, sec-independent protein translocase protein TatB
tr|Q47ZM7|Q47ZM7_COLP3,Q47ZM7,K03117,tatB,tatB, sec-independent protein translocase protein TatB
tr|Q47ZM8|Q47ZM8_COLP3,Q47ZM8,K03118,tatC,tatC, sec-independent protein translocase protein TatC
tr|Q48AI0|Q48AI0_COLP3,Q48AI0,K03118,tatC,tatC, sec-independent protein translocase protein TatC
tr|Q482J2|Q482J2_COLP3,Q482J2,K03424,CPS_2305,tatD, TatD DNase family protein [EC:3.1.21.-]
tr|Q48AH8|Q48AH8_COLP3,Q48AH8,K03424,tatD,tatD, TatD DNase family protein [EC:3.1.21.-]
tr|Q487B2|Q487B2_COLP3,Q487B2,K03424,CPS_1109,tatD, TatD DNase family protein [EC:3.1.21.-]
tr|Q47XG6|Q47XG6_COLP3,Q47XG6,K03310,CPS_3842,TC.AGCS," alanine or glycine:cation symporter, AGCS family"
tr|Q481J5|Q481J5_COLP3,Q481J5,K03310,CPS_2559,TC.AGCS," alanine or glycine:cation symporter, AGCS family"
tr|Q488C7|Q488C7_COLP3,Q488C7,K03453,CPS_0839,TC.BASS," bile acid:Na+ symporter, BASS family"
tr|Q483N3|Q483N3_COLP3,Q483N3,K03451,CPS_2003,TC.BCT," betaine/carnitine transporter, BCCT family"
tr|Q47VA1|Q47VA1_COLP3,Q47VA1,K03281,CPS_4624,TC.CIC," chloride channel protein, CIC family"
tr|Q483R3|Q483R3_COLP3,Q483R3,K03317,CPS_1973,TC.CNT," concentrative nucleoside transporter, CNT family"
tr|Q47YN7|Q47YN7_COLP3,Q47YN7,K03316,nhaP,TC.CPA1," monovalent cation:H+ antiporter, CPA1 family"
tr|Q483Q9|Q483Q9_COLP3,Q483Q9,K02014,CPS_1977,TC.FEV.OM, iron complex outermembrane recepter protein
tr|Q484R9|Q484R9_COLP3,Q484R9,K02014,CPS_1708,TC.FEV.OM, iron complex outermembrane recepter protein
tr|Q48AA8|Q48AA8_COLP3,Q48AA8,K02014,CPS_0238,TC.FEV.OM, iron complex outermembrane recepter protein
tr|Q48AX5|Q48AX5_COLP3,Q48AX5,K02014,CPS_0067,TC.FEV.OM, iron complex outermembrane recepter protein
tr|Q47X51|Q47X51_COLP3,Q47X51,K02014,CPS_3961,TC.FEV.OM, iron complex outermembrane recepter protein
tr|Q482E1|Q482E1_COLP3,Q482E1,K02014,CPS_2359,TC.FEV.OM, iron complex outermembrane recepter protein
tr|Q483F2|Q483F2_COLP3,Q483F2,K02014,CPS_2088,TC.FEV.OM, iron complex outermembrane recepter protein
tr|Q48AI3|Q48AI3_COLP3,Q48AI3,K02014,CPS_0162,TC.FEV.OM, iron complex outermembrane recepter protein
tr|Q480I9|Q480I9_COLP3,Q480I9,K02014,CPS_2818,TC.FEV.OM, iron complex outermembrane recepter protein
tr|Q47X55|Q47X55_COLP3,Q47X55,K02014,CPS_3957,TC.FEV.OM, iron complex outermembrane recepter protein
tr|Q47XP6|Q47XP6_COLP3,Q47XP6,K02014,CPS_3757,TC.FEV.OM, iron complex outermembrane recepter protein
tr|Q47YM0|Q47YM0_COLP3,Q47YM0,K02014,CPS_3425,TC.FEV.OM, iron complex outermembrane recepter protein
tr|Q484T4|Q484T4_COLP3,Q484T4,K02014,CPS_1693,TC.FEV.OM, iron complex outermembrane recepter protein
tr|Q481H8|Q481H8_COLP3,Q481H8,K02014,CPS_2576,TC.FEV.OM, iron complex outermembrane recepter protein
tr|Q487M3|Q487M3_COLP3,Q487M3,K02014,CPS_0993,TC.FEV.OM, iron complex outermembrane recepter protein
tr|Q47WF9|Q47WF9_COLP3,Q47WF9,K02014,CPS_4213,TC.FEV.OM, iron complex outermembrane recepter protein
tr|Q489M2|Q489M2_COLP3,Q489M2,K02014,CPS_0484,TC.FEV.OM, iron complex outermembrane recepter protein
tr|Q47VV3|Q47VV3_COLP3,Q47VV3,K02014,CPS_4420,TC.FEV.OM, iron complex outermembrane recepter protein
tr|Q47VN6|Q47VN6_COLP3,Q47VN6,K02014,CPS_4488,TC.FEV.OM, iron complex outermembrane recepter protein
tr|Q481A2|Q481A2_COLP3,Q481A2,K02014,CPS_2653,TC.FEV.OM, iron complex outermembrane recepter protein
tr|Q480W2|Q480W2_COLP3,Q480W2,K02014,CPS_2693,TC.FEV.OM, iron complex outermembrane recepter protein
tr|Q483V9|Q483V9_COLP3,Q483V9,K02014,CPS_1927,TC.FEV.OM, iron complex outermembrane recepter protein
tr|Q489M1|Q489M1_COLP3,Q489M1,K02014,CPS_0485,TC.FEV.OM, iron complex outermembrane recepter protein
tr|Q483Y4|Q483Y4_COLP3,Q483Y4,K02014,CPS_1902,TC.FEV.OM, iron complex outermembrane recepter protein
tr|Q47XP3|Q47XP3_COLP3,Q47XP3,K02014,CPS_3760,TC.FEV.OM, iron complex outermembrane recepter protein
tr|Q487T0|Q487T0_COLP3,Q487T0,K02014,CPS_0936,TC.FEV.OM, iron complex outermembrane recepter protein
tr|Q47UC5|Q47UC5_COLP3,Q47UC5,K02014,CPS_4959,TC.FEV.OM, iron complex outermembrane recepter protein
